epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,15045.2,0.93698,0.66938,1.37432,0.5973,0.63634,0.64169,0.39837,1.32786,1.13322,1.73523,0.000875,0.000875,0.000875
127,15163.4,0.92754,0.66925,1.37357,0.59939,0.63727,0.64152,0.39824,1.32858,1.13283,1.73636,0.000842,0.000842,0.000842
128,15300.3,0.92824,0.66305,1.37162,0.60219,0.63687,0.64176,0.39793,1.32908,1.1335,1.73753,0.000809,0.000809,0.000809
129,15436.1,0.92594,0.66509,1.37107,0.60342,0.63723,0.64177,0.39804,1.32974,1.13402,1.73861,0.000776,0.000776,0.000776
130,15558.6,0.91652,0.66073,1.36278,0.60748,0.6365,0.64186,0.39791,1.33035,1.13392,1.7398,0.000743,0.000743,0.000743
131,15696.1,0.912,0.65253,1.35386,0.60886,0.63624,0.6409,0.39738,1.33088,1.13443,1.74096,0.00071,0.00071,0.00071
132,15816.5,0.91144,0.64881,1.35919,0.61123,0.63414,0.64074,0.39684,1.33115,1.13524,1.74191,0.000677,0.000677,0.000677
133,15952.7,0.90589,0.6462,1.35544,0.61251,0.63159,0.64032,0.39688,1.33142,1.13508,1.74304,0.000644,0.000644,0.000644
134,16075.7,0.90331,0.64179,1.35106,0.61275,0.63279,0.63997,0.39671,1.33224,1.13548,1.74433,0.000611,0.000611,0.000611
135,16210.5,0.89943,0.63862,1.34876,0.61387,0.63214,0.64008,0.3965,1.33294,1.13568,1.74553,0.000578,0.000578,0.000578
136,16348.6,0.89551,0.63691,1.34553,0.61473,0.63139,0.64025,0.3963,1.3335,1.13587,1.74695,0.000545,0.000545,0.000545
137,16469.2,0.89311,0.63336,1.34329,0.61281,0.63198,0.63982,0.39547,1.3342,1.13682,1.74825,0.000512,0.000512,0.000512
138,16605.7,0.89062,0.6289,1.34121,0.61071,0.63335,0.64004,0.39583,1.3348,1.13722,1.74922,0.000479,0.000479,0.000479
139,16723.5,0.88198,0.62389,1.33587,0.60935,0.63164,0.6406,0.39599,1.33531,1.13793,1.75032,0.000446,0.000446,0.000446
140,16858.6,0.87822,0.61887,1.33072,0.61109,0.62992,0.64048,0.39563,1.33599,1.13783,1.75159,0.000413,0.000413,0.000413
141,16984.4,0.87871,0.61747,1.33218,0.6143,0.62799,0.64025,0.39532,1.3368,1.13833,1.75288,0.00038,0.00038,0.00038
142,17119.6,0.87728,0.61744,1.32714,0.61635,0.62787,0.63996,0.39566,1.33734,1.13919,1.75429,0.000347,0.000347,0.000347
143,17255.8,0.87371,0.6143,1.32162,0.61692,0.62683,0.63959,0.395,1.33837,1.13944,1.75601,0.000314,0.000314,0.000314
144,17375.5,0.86605,0.61002,1.32369,0.61718,0.62865,0.63925,0.39503,1.33917,1.14055,1.7576,0.000281,0.000281,0.000281
145,17515.8,0.86035,0.60609,1.31733,0.63145,0.61505,0.63946,0.39481,1.33998,1.14108,1.75912,0.000248,0.000248,0.000248
146,17648.1,0.86181,0.60647,1.31906,0.63746,0.61196,0.64,0.39496,1.34066,1.14128,1.76067,0.000215,0.000215,0.000215
147,17767.8,0.86044,0.60578,1.31631,0.64134,0.61108,0.63904,0.39489,1.3414,1.14189,1.76191,0.000182,0.000182,0.000182
148,17897.5,0.85943,0.60259,1.31327,0.64071,0.61068,0.63868,0.39487,1.34196,1.14256,1.76336,0.000149,0.000149,0.000149
149,18017,0.85794,0.60231,1.31123,0.64229,0.60926,0.63818,0.39436,1.3428,1.14357,1.76489,0.000116,0.000116,0.000116
150,18142.8,0.85342,0.59932,1.31095,0.64083,0.6092,0.6379,0.3941,1.34355,1.14433,1.76658,8.3e-05,8.3e-05,8.3e-05
